numeroControlePNCPCompra,numeroItem,endpoint,sequencialResultado,situacaoCompraItemResultadoId,situacaoCompraItemResultadoNome,dataInclusao,dataAtualizacao,niFornecedor,nomeRazaoSocialFornecedor,tipoPessoa,porteFornecedorId,porteFornecedorNome,naturezaJuridicaId,naturezaJuridicaNome,codigoPais,quantidadeHomologada,valorUnitarioHomologado,valorTotalHomologado,percentualDesconto,paisOrigemProdutoServico.id,paisOrigemProdutoServico.nome,moedaEstrangeira.id,moedaEstrangeira.simbolo,moedaEstrangeira.nome,timezoneCotacaoMoedaEstrangeira,valorNominalMoedaEstrangeira,dataCotacaoMoedaEstrangeira,aplicacaoMargemPreferencia,amparoLegalMargemPreferencia.id,amparoLegalMargemPreferencia.nome,amparoLegalMargemPreferencia.descricao,amparoLegalMargemPreferencia.statusAtivo,aplicacaoBeneficioMeEpp,aplicacaoCriterioDesempate,amparoLegalCriterioDesempate.id,amparoLegalCriterioDesempate.nome,amparoLegalCriterioDesempate.descricao,amparoLegalCriterioDesempate.statusAtivo,indicadorSubcontratacao,ordemClassificacaoSrp,dataResultado,dataCancelamento,motivoCancelamento,moedaEstrangeira,amparoLegalMargemPreferencia,amparoLegalCriterioDesempate,paisOrigemProdutoServico,dataResultado_ocds
08778268000160-1-000901/2025,5,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/901/itens/5/resultados,1,1,Informado,2025-12-02T09:07:12,2025-12-02T09:07:12,21381761000100,SIX DISTRIBUIDORA HOSPITALAR LTDA,PJ,3,Demais,,,BRA,100.0,5.8,580.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000916/2025,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/916/itens/1/resultados,1,1,Informado,2025-12-03T09:06:04,2025-12-03T09:06:04,09183224000150,O ESCOLAR COMERCIO E SERVICOS LTDA,PJ,3,Demais,,,BRA,9228.0,5.9,54445.2,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000928/2025,6,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/928/itens/6/resultados,1,1,Informado,2025-12-04T09:06:49,2025-12-04T09:06:49,08778268000160,JJ DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,PJ,1,ME,,,BRA,500.0,2.76,1380.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000928/2025,8,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/928/itens/8/resultados,1,1,Informado,2025-12-04T09:06:50,2025-12-04T09:06:50,08778268000160,JJ DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,PJ,1,ME,,,BRA,500.0,0.05,25.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000928/2025,9,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/928/itens/9/resultados,1,1,Informado,2025-12-04T09:06:50,2025-12-04T09:06:50,08778268000160,JJ DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,PJ,1,ME,,,BRA,10.0,2.3,23.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000928/2025,10,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/928/itens/10/resultados,1,1,Informado,2025-12-04T09:06:51,2025-12-04T09:06:51,08778268000160,JJ DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,PJ,1,ME,,,BRA,500.0,0.06,30.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000945/2025,2,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/945/itens/2/resultados,1,1,Informado,2025-12-05T09:06:13,2025-12-05T09:06:13,21381761000100,SIX DISTRIBUIDORA HOSPITALAR LTDA,PJ,3,Demais,,,BRA,150.0,1.08,162.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000945/2025,3,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/945/itens/3/resultados,1,1,Informado,2025-12-05T09:06:13,2025-12-05T09:06:13,44734671002286,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA,PJ,3,Demais,,,BRA,125.0,14.0,1750.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000945/2025,4,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/945/itens/4/resultados,1,1,Informado,2025-12-05T09:06:13,2025-12-05T09:06:13,21381761000100,SIX DISTRIBUIDORA HOSPITALAR LTDA,PJ,3,Demais,,,BRA,400.0,45.58,18232.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000945/2025,5,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/945/itens/5/resultados,1,1,Informado,2025-12-05T09:06:14,2025-12-05T09:06:14,21381761000100,SIX DISTRIBUIDORA HOSPITALAR LTDA,PJ,3,Demais,,,BRA,50.0,7.08,354.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000945/2025,6,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/945/itens/6/resultados,1,1,Informado,2025-12-05T09:06:14,2025-12-05T09:06:14,21381761000100,SIX DISTRIBUIDORA HOSPITALAR LTDA,PJ,3,Demais,,,BRA,100.0,5.7,570.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000945/2025,8,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/945/itens/8/resultados,1,1,Informado,2025-12-05T09:06:15,2025-12-05T09:06:15,21381761000100,SIX DISTRIBUIDORA HOSPITALAR LTDA,PJ,3,Demais,,,BRA,25.0,7.8,195.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000946/2025,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/946/itens/1/resultados,1,1,Informado,2025-12-05T09:06:15,2025-12-05T09:06:15,21381761000100,SIX DISTRIBUIDORA HOSPITALAR LTDA,PJ,3,Demais,,,BRA,500.0,2.6,1300.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000946/2025,2,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/946/itens/2/resultados,1,1,Informado,2025-12-05T09:06:16,2025-12-05T09:06:16,52448000000152,NORT MED PRODUTOS HOSPITALARES LTDA,PJ,2,EPP,,,BRA,225.0,6.0,1350.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000946/2025,3,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/946/itens/3/resultados,1,1,Informado,2025-12-05T09:06:16,2025-12-05T09:06:16,15218561000139,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",PJ,3,Demais,,,BRA,300.0,4.9,1470.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000946/2025,4,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/946/itens/4/resultados,1,1,Informado,2025-12-05T09:06:17,2025-12-05T09:06:17,15218561000139,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",PJ,3,Demais,,,BRA,200.0,13.37,2674.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000946/2025,5,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/946/itens/5/resultados,1,1,Informado,2025-12-05T09:06:17,2025-12-05T09:06:17,15218561000139,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",PJ,3,Demais,,,BRA,200.0,23.98,4796.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000946/2025,7,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/946/itens/7/resultados,1,1,Informado,2025-12-05T09:06:18,2025-12-05T09:06:18,15218561000139,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",PJ,3,Demais,,,BRA,150.0,1.29,193.5,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000946/2025,8,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/946/itens/8/resultados,1,1,Informado,2025-12-05T09:06:18,2025-12-05T09:06:18,21381761000100,SIX DISTRIBUIDORA HOSPITALAR LTDA,PJ,3,Demais,,,BRA,150.0,7.8,1170.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000946/2025,10,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/946/itens/10/resultados,1,1,Informado,2025-12-05T09:06:19,2025-12-05T09:06:19,15218561000139,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",PJ,3,Demais,,,BRA,600.0,15.5,9300.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000947/2025,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/947/itens/1/resultados,1,1,Informado,2025-12-05T09:06:20,2025-12-05T09:06:20,21381761000100,SIX DISTRIBUIDORA HOSPITALAR LTDA,PJ,3,Demais,,,BRA,3500.0,4.99,17465.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000947/2025,2,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/947/itens/2/resultados,1,1,Informado,2025-12-05T09:06:20,2025-12-05T09:06:20,15218561000139,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",PJ,3,Demais,,,BRA,150.0,6.93,1039.5,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000947/2025,5,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/947/itens/5/resultados,1,1,Informado,2025-12-05T09:06:21,2025-12-05T09:06:21,15218561000139,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",PJ,3,Demais,,,BRA,100.0,12.6,1260.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000947/2025,6,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/947/itens/6/resultados,1,1,Informado,2025-12-05T09:06:22,2025-12-05T09:06:22,15218561000139,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",PJ,3,Demais,,,BRA,35.0,7.56,264.6,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000947/2025,9,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/947/itens/9/resultados,1,1,Informado,2025-12-05T09:06:22,2025-12-05T09:06:22,15218561000139,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",PJ,3,Demais,,,BRA,100.0,1.76,176.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000947/2025,10,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/947/itens/10/resultados,1,1,Informado,2025-12-05T09:06:23,2025-12-05T09:06:23,15218561000139,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",PJ,3,Demais,,,BRA,100.0,0.88,88.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
09537092000118-1-000058/2025,3,https://pncp.gov.br/api/pncp/v1/orgaos/09537092000118/compras/2025/58/itens/3/resultados,1,1,Informado,2025-12-06T09:04:10,2025-12-06T09:04:10,34387726000140,SMART COMERCIO E SERVICOS LTDA,PJ,1,ME,,,BRA,500.0,8.1,4050.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
09537092000118-1-000058/2025,4,https://pncp.gov.br/api/pncp/v1/orgaos/09537092000118/compras/2025/58/itens/4/resultados,1,1,Informado,2025-12-06T09:04:10,2025-12-06T09:04:10,08966895000125,FERNANDA DE OLIVEIRA MONTEIRO-ME,PJ,1,ME,,,BRA,100.0,9.95,995.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
09537092000118-1-000058/2025,5,https://pncp.gov.br/api/pncp/v1/orgaos/09537092000118/compras/2025/58/itens/5/resultados,1,1,Informado,2025-12-06T09:04:10,2025-12-06T09:04:10,08966895000125,FERNANDA DE OLIVEIRA MONTEIRO-ME,PJ,1,ME,,,BRA,30.0,14.59,437.7,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
04865760000112-1-000044/2025,6,https://pncp.gov.br/api/pncp/v1/orgaos/04865760000112/compras/2025/44/itens/6/resultados,1,1,Informado,2025-12-06T09:04:17,2025-12-06T09:04:17,37083080000104,AMORIM PETSHOP LTDA,PJ,1,ME,,,BRA,40.0,22.75,910.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
04865760000112-1-000044/2025,9,https://pncp.gov.br/api/pncp/v1/orgaos/04865760000112/compras/2025/44/itens/9/resultados,1,1,Informado,2025-12-06T09:04:19,2025-12-06T09:04:19,37083080000104,AMORIM PETSHOP LTDA,PJ,1,ME,,,BRA,3.0,67.52,202.56,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
04865760000112-1-000044/2025,10,https://pncp.gov.br/api/pncp/v1/orgaos/04865760000112/compras/2025/44/itens/10/resultados,1,1,Informado,2025-12-06T09:04:19,2025-12-06T09:04:19,37083080000104,AMORIM PETSHOP LTDA,PJ,1,ME,,,BRA,5.0,34.42,172.1,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268004409-1-000011/2025,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268004409/compras/2025/11/itens/1/resultados,1,1,Informado,2025-12-16T09:05:41,2025-12-16T09:05:41,04626218000107,LABORATORIAL COMERCIO E SERVICOS LTDA,PJ,1,ME,,,BRA,1200.0,25.0,30000.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000993/2025,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/993/itens/1/resultados,1,1,Informado,2025-12-24T09:06:12,2025-12-24T09:06:12,07484373000124,UNI HOSPITALAR LTDA,PJ,3,Demais,,,BRA,173300.0,0.71,123043.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000993/2025,2,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/993/itens/2/resultados,1,1,Informado,2025-12-24T09:06:13,2025-12-24T09:06:13,07484373000124,UNI HOSPITALAR LTDA,PJ,3,Demais,,,BRA,5368560.0,1.3,6979128.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000993/2025,3,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/993/itens/3/resultados,1,1,Informado,2025-12-24T09:06:13,2025-12-24T09:06:13,07484373000124,UNI HOSPITALAR LTDA,PJ,3,Demais,,,BRA,1005705.0,1.3,1307416.5,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
