numeroControlePNCPCompra,numeroItem,endpoint,sequencialResultado,situacaoCompraItemResultadoId,situacaoCompraItemResultadoNome,dataInclusao,dataAtualizacao,niFornecedor,nomeRazaoSocialFornecedor,tipoPessoa,porteFornecedorId,porteFornecedorNome,naturezaJuridicaId,naturezaJuridicaNome,codigoPais,quantidadeHomologada,valorUnitarioHomologado,valorTotalHomologado,percentualDesconto,paisOrigemProdutoServico.id,paisOrigemProdutoServico.nome,moedaEstrangeira.id,moedaEstrangeira.simbolo,moedaEstrangeira.nome,timezoneCotacaoMoedaEstrangeira,valorNominalMoedaEstrangeira,dataCotacaoMoedaEstrangeira,aplicacaoMargemPreferencia,amparoLegalMargemPreferencia.id,amparoLegalMargemPreferencia.nome,amparoLegalMargemPreferencia.descricao,amparoLegalMargemPreferencia.statusAtivo,aplicacaoBeneficioMeEpp,aplicacaoCriterioDesempate,amparoLegalCriterioDesempate.id,amparoLegalCriterioDesempate.nome,amparoLegalCriterioDesempate.descricao,amparoLegalCriterioDesempate.statusAtivo,indicadorSubcontratacao,ordemClassificacaoSrp,dataResultado,dataCancelamento,motivoCancelamento,moedaEstrangeira,amparoLegalMargemPreferencia,amparoLegalCriterioDesempate,paisOrigemProdutoServico,dataResultado_ocds
08778268000160-1-001278/2024,5,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1278/itens/5/resultados,1,1,Informado,2025-10-15T12:04:48,2025-10-15T12:04:48,07484373000124,UNI HOSPITALAR LTDA,PJ,3,Demais,,,BRA,1200.0,190.0,228000.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001278/2024,6,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1278/itens/6/resultados,1,1,Informado,2025-10-15T12:04:49,2025-10-15T12:04:49,44734671002286,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,PJ,3,Demais,,,BRA,1000.0,18.99,18990.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001278/2024,7,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1278/itens/7/resultados,1,1,Informado,2025-10-15T12:04:49,2025-10-15T12:04:49,32786481000107,BELOFARMA LTDA,PJ,2,EPP,,,BRA,8000.0,4.05,32400.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001278/2024,8,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1278/itens/8/resultados,1,1,Informado,2025-10-15T12:04:49,2025-10-15T12:04:49,32786481000107,BELOFARMA LTDA,PJ,2,EPP,,,BRA,600.0,3.9,2340.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001278/2024,9,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1278/itens/9/resultados,1,1,Informado,2025-10-15T12:04:50,2025-10-15T12:04:50,04922653000189,NORDESTE HOSPITALAR IMPORTACAO E EXPORTACAO LTDA,PJ,3,Demais,,,BRA,4000.0,2.02,8080.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001278/2024,10,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1278/itens/10/resultados,1,1,Informado,2025-10-15T12:04:50,2025-10-15T12:04:50,32786481000107,BELOFARMA LTDA,PJ,2,EPP,,,BRA,4200.0,3.95,16590.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
04865760000112-1-000035/2025,4,https://pncp.gov.br/api/pncp/v1/orgaos/04865760000112/compras/2025/35/itens/4/resultados,1,1,Informado,2025-10-16T09:03:31,2025-10-16T09:03:31,03965517000103,ORTOSHOP COMERCIO LTDA,PJ,3,Demais,,,BRA,49.0,121.5,5953.5,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
09128000000146-1-000027/2025,4,https://pncp.gov.br/api/pncp/v1/orgaos/09128000000146/compras/2025/27/itens/4/resultados,1,1,Informado,2025-10-17T11:21:34,2025-10-17T11:21:34,36434759000120,LUIS CUNHA DE ANDRADE,PJ,1,ME,,,BRA,30.0,115.7,3471.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
09128000000146-1-000027/2025,7,https://pncp.gov.br/api/pncp/v1/orgaos/09128000000146/compras/2025/27/itens/7/resultados,1,1,Informado,2025-10-17T11:21:36,2025-10-17T11:21:36,36434759000120,LUIS CUNHA DE ANDRADE,PJ,1,ME,,,BRA,20.0,12.87,257.4,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000783/2025,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/783/itens/1/resultados,1,1,Informado,2025-10-28T09:05:58,2025-10-28T09:05:58,08778268000160,J. J. DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA EPP,PJ,1,ME,,,BRA,200.0,2.13,426.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000783/2025,4,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/783/itens/4/resultados,1,1,Informado,2025-10-28T09:05:59,2025-10-28T09:05:59,08778268000160,J. J. DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA EPP,PJ,1,ME,,,BRA,400.0,3.0,1200.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000783/2025,5,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/783/itens/5/resultados,1,1,Informado,2025-10-28T09:06:00,2025-10-28T09:06:00,08778268000160,J. J. DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA EPP,PJ,1,ME,,,BRA,400.0,9.5,3800.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000783/2025,6,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/783/itens/6/resultados,1,1,Informado,2025-10-28T09:06:00,2025-10-28T09:06:00,08778268000160,J. J. DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA EPP,PJ,1,ME,,,BRA,500.0,7.85,3925.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000783/2025,7,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/783/itens/7/resultados,1,1,Informado,2025-10-28T09:06:01,2025-10-28T09:06:01,08778268000160,J. J. DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA EPP,PJ,1,ME,,,BRA,1000.0,3.05,3050.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000783/2025,8,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/783/itens/8/resultados,1,1,Informado,2025-10-28T09:06:01,2025-10-28T09:06:01,08778268000160,J. J. DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA EPP,PJ,1,ME,,,BRA,200.0,3.0,600.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000797/2025,2,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/797/itens/2/resultados,1,1,Informado,2025-10-30T09:05:20,2025-10-30T09:05:20,08958628000297,ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA,PJ,3,Demais,,,BRA,13884.0,227.78,3162497.52,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
