codigo_classe,nome_classe,codigo_pdm,codigo_item,nome_item,item_suspenso,item_ativo,item_sustentavel,características,unidades_fornecimento,data_insercao,caracteristicas_ocds
6505,DROGAS E MEDICAMENTOS,10217,305751,"Ondansetrona Cloridrato, Concentração:8 MG/ML, Forma Farmacêutica:Solução Injetável",False,True,False,"[{""nomeCaracteristica"": ""Concentração"", ""nomeValorCaracteristica"": ""8""}, {""nomeCaracteristica"": ""Forma Farmacêutica"", ""nomeValorCaracteristica"": ""Solução Injetável""}]","[{""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 2, ""nomeUnidadeFornecimento"": ""Ampola"", ""siglaUnidadeFornecimento"": ""AM""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 4, ""nomeUnidadeFornecimento"": ""Ampola"", ""siglaUnidadeFornecimento"": ""AM""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Comprimido"", ""siglaUnidadeFornecimento"": ""COMPR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 50, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}]",2025-03-20T19:57:28Z,"[{""nomeCaracteristica"": ""activeIngredients"", ""nomeValorCaracteristica"": ""Ondansetrona Cloridrato""}, {""nomeCaracteristica"": ""administrationRoute"", ""nomeValorCaracteristica"": ""Solução Injetável""}, {""nomeCaracteristica"": ""strengthValue"", ""nomeValorCaracteristica"": ""8""}, {""nomeCaracteristica"": ""strengthUnit"", ""nomeValorCaracteristica"": ""MG/ML""}]"
6505,DROGAS E MEDICAMENTOS,6171,306355,"Diclofenaco, Composição:Sal Sódico + Codeína Fosfato, Concentração:50mg + 50 MG",False,True,False,[],"[{""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 3, ""nomeUnidadeFornecimento"": ""Ampola"", ""siglaUnidadeFornecimento"": ""AM""}, {""nomeUnidadeMedida"": ""Grama"", ""siglaUnidadeMedida"": ""G"", ""capacidadeUnidadeMedida"": 3.5, ""nomeUnidadeFornecimento"": ""Bisnaga"", ""siglaUnidadeFornecimento"": ""BIS""}, {""nomeUnidadeMedida"": ""Grama"", ""siglaUnidadeMedida"": ""G"", ""capacidadeUnidadeMedida"": 30, ""nomeUnidadeFornecimento"": ""Bisnaga"", ""siglaUnidadeFornecimento"": ""BIS""}, {""nomeUnidadeMedida"": ""Grama"", ""siglaUnidadeMedida"": ""G"", ""capacidadeUnidadeMedida"": 50, ""nomeUnidadeFornecimento"": ""Bisnaga"", ""siglaUnidadeFornecimento"": ""BIS""}, {""nomeUnidadeMedida"": ""Grama"", ""siglaUnidadeMedida"": ""G"", ""capacidadeUnidadeMedida"": 60, ""nomeUnidadeFornecimento"": ""Bisnaga"", ""siglaUnidadeFornecimento"": ""BIS""}, {""nomeUnidadeMedida"": ""Grama"", ""siglaUnidadeMedida"": ""G"", ""capacidadeUnidadeMedida"": 100, ""nomeUnidadeFornecimento"": ""Bisnaga"", ""siglaUnidadeFornecimento"": ""BIS""}, {""nomeUnidadeMedida"": ""Grama"", ""siglaUnidadeMedida"": ""G"", ""capacidadeUnidadeMedida"": 150, ""nomeUnidadeFornecimento"": ""Bisnaga"", ""siglaUnidadeFornecimento"": ""BIS""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Cápsula"", ""siglaUnidadeFornecimento"": ""CAPS""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Comprimido"", ""siglaUnidadeFornecimento"": ""COMPR""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Drágea"", ""siglaUnidadeFornecimento"": ""DRAG""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 5, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 10, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 15, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 20, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 85, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Supositório"", ""siglaUnidadeFornecimento"": ""SUP""}, {""nomeUnidadeMedida"": ""Grama"", ""siglaUnidadeMedida"": ""G"", ""capacidadeUnidadeMedida"": 60, ""nomeUnidadeFornecimento"": ""Tubo"", ""siglaUnidadeFornecimento"": ""TBO""}]",2025-03-20T19:57:28Z,"[{""nomeCaracteristica"": ""activeIngredients"", ""nomeValorCaracteristica"": ""Diclofenaco, Sal Sódico, Codeína Fosfato""}, {""nomeCaracteristica"": ""strengthValue"", ""nomeValorCaracteristica"": ""50, 50""}, {""nomeCaracteristica"": ""strengthUnit"", ""nomeValorCaracteristica"": ""MG, MG""}]"
6505,DROGAS E MEDICAMENTOS,17907,311465,"Sulfato De Zinco, Dosagem:200 MCG/ML, Forma Farmacêutica:Solução Injetável",False,True,False,[],"[{""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 5, ""nomeUnidadeFornecimento"": ""Ampola"", ""siglaUnidadeFornecimento"": ""AM""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Cápsula"", ""siglaUnidadeFornecimento"": ""CAPS""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Comprimido"", ""siglaUnidadeFornecimento"": ""COMPR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 5, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 10, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 30, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 50, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 60, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 100, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}]",2025-03-20T19:57:28Z,"[{""nomeCaracteristica"": ""activeIngredients"", ""nomeValorCaracteristica"": ""Sulfato De Zinco""}, {""nomeCaracteristica"": ""administrationRoute"", ""nomeValorCaracteristica"": ""Solução Injetável""}, {""nomeCaracteristica"": ""strengthValue"", ""nomeValorCaracteristica"": ""200""}, {""nomeCaracteristica"": ""strengthUnit"", ""nomeValorCaracteristica"": ""MCG/ML""}]"
6505,DROGAS E MEDICAMENTOS,11276,305935,"Propofol, Dosagem:10 MG/ML, Forma Farmacêutica:Emulsão Injetável",False,True,False,"[{""nomeCaracteristica"": ""Dosagem"", ""nomeValorCaracteristica"": ""10""}]","[{""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 10, ""nomeUnidadeFornecimento"": ""Ampola"", ""siglaUnidadeFornecimento"": ""AM""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 20, ""nomeUnidadeFornecimento"": ""Ampola"", ""siglaUnidadeFornecimento"": ""AM""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 10, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 20, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 50, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 100, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 10, ""nomeUnidadeFornecimento"": ""Seringa"", ""siglaUnidadeFornecimento"": ""SER""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 20, ""nomeUnidadeFornecimento"": ""Seringa"", ""siglaUnidadeFornecimento"": ""SER""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 50, ""nomeUnidadeFornecimento"": ""Seringa"", ""siglaUnidadeFornecimento"": ""SER""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Seringa"", ""siglaUnidadeFornecimento"": ""SER""}]",2025-03-20T19:57:28Z,"[{""nomeCaracteristica"": ""activeIngredients"", ""nomeValorCaracteristica"": ""Propofol""}, {""nomeCaracteristica"": ""administrationRoute"", ""nomeValorCaracteristica"": ""Emulsão Injetável""}, {""nomeCaracteristica"": ""strengthValue"", ""nomeValorCaracteristica"": ""10""}, {""nomeCaracteristica"": ""strengthUnit"", ""nomeValorCaracteristica"": ""MG/ML""}]"
6505,DROGAS E MEDICAMENTOS,11276,305936,"Propofol, Dosagem:20 MG/ML, Forma Farmacêutica:Emulsão Injetável",False,True,False,"[{""nomeCaracteristica"": ""Dosagem"", ""nomeValorCaracteristica"": ""20""}]","[{""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 10, ""nomeUnidadeFornecimento"": ""Ampola"", ""siglaUnidadeFornecimento"": ""AM""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 20, ""nomeUnidadeFornecimento"": ""Ampola"", ""siglaUnidadeFornecimento"": ""AM""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 10, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 20, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 50, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 100, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 10, ""nomeUnidadeFornecimento"": ""Seringa"", ""siglaUnidadeFornecimento"": ""SER""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 20, ""nomeUnidadeFornecimento"": ""Seringa"", ""siglaUnidadeFornecimento"": ""SER""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 50, ""nomeUnidadeFornecimento"": ""Seringa"", ""siglaUnidadeFornecimento"": ""SER""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Seringa"", ""siglaUnidadeFornecimento"": ""SER""}]",2025-03-20T19:57:28Z,"[{""nomeCaracteristica"": ""activeIngredients"", ""nomeValorCaracteristica"": ""Propofol""}, {""nomeCaracteristica"": ""administrationRoute"", ""nomeValorCaracteristica"": ""Emulsão Injetável""}, {""nomeCaracteristica"": ""strengthValue"", ""nomeValorCaracteristica"": ""20""}, {""nomeCaracteristica"": ""strengthUnit"", ""nomeValorCaracteristica"": ""MG/ML""}]"
6505,DROGAS E MEDICAMENTOS,12350,305938,"Quinina, Apresentação:Sal Dicloridrato, Concentração:300 MG/ML, Forma Farmacêutica:Solução Injetável",False,True,False,"[{""nomeCaracteristica"": ""Apresentação"", ""nomeValorCaracteristica"": ""Sal Dicloridrato""}, {""nomeCaracteristica"": ""Concentração"", ""nomeValorCaracteristica"": ""300""}]","[{""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 2, ""nomeUnidadeFornecimento"": ""Ampola"", ""siglaUnidadeFornecimento"": ""AM""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Comprimido"", ""siglaUnidadeFornecimento"": ""COMPR""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Drágea"", ""siglaUnidadeFornecimento"": ""DRAG""}]",2025-03-20T19:57:28Z,"[{""nomeCaracteristica"": ""activeIngredients"", ""nomeValorCaracteristica"": ""Quinina, Quinina Dicloridrato""}, {""nomeCaracteristica"": ""dosageForm"", ""nomeValorCaracteristica"": ""Sal Dicloridrato""}, {""nomeCaracteristica"": ""administrationRoute"", ""nomeValorCaracteristica"": ""Solução Injetável""}, {""nomeCaracteristica"": ""strengthValue"", ""nomeValorCaracteristica"": ""300""}, {""nomeCaracteristica"": ""strengthUnit"", ""nomeValorCaracteristica"": ""MG/ML""}]"
6505,DROGAS E MEDICAMENTOS,10763,306141,"Piretanida, Dosagem:6 MG",False,True,False,[],"[{""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Cápsula"", ""siglaUnidadeFornecimento"": ""CAPS""}]",2025-03-20T19:57:28Z,"[{""nomeCaracteristica"": ""activeIngredients"", ""nomeValorCaracteristica"": ""Piretanida""}, {""nomeCaracteristica"": ""strengthValue"", ""nomeValorCaracteristica"": ""6""}, {""nomeCaracteristica"": ""strengthUnit"", ""nomeValorCaracteristica"": ""MG""}]"
6505,DROGAS E MEDICAMENTOS,10082,306142,"Nifedipino, Dosagem:60 MG",False,True,False,"[{""nomeCaracteristica"": ""Dosagem"", ""nomeValorCaracteristica"": ""60""}]","[{""nomeUnidadeMedida"": ""Grama"", ""siglaUnidadeMedida"": ""G"", ""capacidadeUnidadeMedida"": 15, ""nomeUnidadeFornecimento"": ""Bisnaga"", ""siglaUnidadeFornecimento"": ""BIS""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Cápsula"", ""siglaUnidadeFornecimento"": ""CAPS""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Comprimido"", ""siglaUnidadeFornecimento"": ""COMPR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 120, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}]",2025-03-20T19:57:28Z,"[{""nomeCaracteristica"": ""activeIngredients"", ""nomeValorCaracteristica"": ""Nifedipino""}, {""nomeCaracteristica"": ""strengthValue"", ""nomeValorCaracteristica"": ""60""}, {""nomeCaracteristica"": ""strengthUnit"", ""nomeValorCaracteristica"": ""MG""}]"
6505,DROGAS E MEDICAMENTOS,10032,306143,"Nadolol, Dosagem:40 MG",False,True,False,[],"[{""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Comprimido"", ""siglaUnidadeFornecimento"": ""COMPR""}]",2025-03-20T19:57:28Z,"[{""nomeCaracteristica"": ""activeIngredients"", ""nomeValorCaracteristica"": ""Nadolol""}, {""nomeCaracteristica"": ""strengthValue"", ""nomeValorCaracteristica"": ""40""}, {""nomeCaracteristica"": ""strengthUnit"", ""nomeValorCaracteristica"": ""MG""}]"
6505,DROGAS E MEDICAMENTOS,17893,306145,"Valsartana, Concentração:160 MG",False,True,False,"[{""nomeCaracteristica"": ""Concentração"", ""nomeValorCaracteristica"": ""160""}]","[{""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Cápsula"", ""siglaUnidadeFornecimento"": ""CAPS""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Comprimido"", ""siglaUnidadeFornecimento"": ""COMPR""}]",2025-03-20T19:57:28Z,"[{""nomeCaracteristica"": ""activeIngredients"", ""nomeValorCaracteristica"": ""Valsartana""}, {""nomeCaracteristica"": ""strengthValue"", ""nomeValorCaracteristica"": ""160""}, {""nomeCaracteristica"": ""strengthUnit"", ""nomeValorCaracteristica"": ""MG""}]"
6505,DROGAS E MEDICAMENTOS,17893,306146,"Valsartana, Concentração:320 MG",False,True,False,"[{""nomeCaracteristica"": ""Concentração"", ""nomeValorCaracteristica"": ""320""}]","[{""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Cápsula"", ""siglaUnidadeFornecimento"": ""CAPS""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Comprimido"", ""siglaUnidadeFornecimento"": ""COMPR""}]",2025-03-20T19:57:28Z,"[{""nomeCaracteristica"": ""activeIngredients"", ""nomeValorCaracteristica"": ""Valsartana""}, {""nomeCaracteristica"": ""strengthValue"", ""nomeValorCaracteristica"": ""320""}, {""nomeCaracteristica"": ""strengthUnit"", ""nomeValorCaracteristica"": ""MG""}]"
6505,DROGAS E MEDICAMENTOS,361,306147,"Medroxiprogesterona Acetato, Apresentação:Associada Com Estradiol Valerato, Dosagem:10 Mg + 2 MG",False,True,False,[],"[{""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 0.5, ""nomeUnidadeFornecimento"": ""Ampola"", ""siglaUnidadeFornecimento"": ""AM""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 1, ""nomeUnidadeFornecimento"": ""Ampola"", ""siglaUnidadeFornecimento"": ""AM""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Comprimido"", ""siglaUnidadeFornecimento"": ""COMPR""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Frasco-Ampola"", ""siglaUnidadeFornecimento"": ""FR-AM""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 1, ""nomeUnidadeFornecimento"": ""Seringa"", ""siglaUnidadeFornecimento"": ""SER""}]",2025-03-20T19:57:28Z,"[{""nomeCaracteristica"": ""activeIngredients"", ""nomeValorCaracteristica"": ""Medroxiprogesterona Acetato, Estradiol Valerato""}, {""nomeCaracteristica"": ""strengthValue"", ""nomeValorCaracteristica"": ""10, 2""}, {""nomeCaracteristica"": ""strengthUnit"", ""nomeValorCaracteristica"": ""MG, MG""}]"
6505,DROGAS E MEDICAMENTOS,17995,306465,"Trometamol, Composição:Sal Cetorolaco, Concentração:30 Mg/Ml, Forma Farmacêutica:Solução Injetável",False,True,False,"[{""nomeCaracteristica"": ""Composição"", ""nomeValorCaracteristica"": ""Sal Cetorolaco""}]","[{""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 1, ""nomeUnidadeFornecimento"": ""Ampola"", ""siglaUnidadeFornecimento"": ""AM""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 2, ""nomeUnidadeFornecimento"": ""Ampola"", ""siglaUnidadeFornecimento"": ""AM""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Comprimido"", ""siglaUnidadeFornecimento"": ""COMPR""}, {""capacidadeUnidadeMedida"": 0, ""nomeUnidadeFornecimento"": ""Envelope"", ""siglaUnidadeFornecimento"": ""ENV""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 0.4, ""nomeUnidadeFornecimento"": ""Flaconete"", ""siglaUnidadeFornecimento"": ""FLAC""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 5, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 10, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 20, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}, {""nomeUnidadeMedida"": ""Mililitro"", ""siglaUnidadeMedida"": ""ML"", ""capacidadeUnidadeMedida"": 30, ""nomeUnidadeFornecimento"": ""Frasco"", ""siglaUnidadeFornecimento"": ""FR""}]",2025-03-20T19:57:28Z,"[{""nomeCaracteristica"": ""activeIngredients"", ""nomeValorCaracteristica"": ""Trometamol, Sal Cetorolaco""}, {""nomeCaracteristica"": ""administrationRoute"", ""nomeValorCaracteristica"": ""Solução Injetável""}, {""nomeCaracteristica"": ""strengthValue"", ""nomeValorCaracteristica"": ""30""}, {""nomeCaracteristica"": ""strengthUnit"", ""nomeValorCaracteristica"": ""MG/ML""}]"
