numeroControlePNCPCompra,numeroItem,endpoint,sequencialResultado,situacaoCompraItemResultadoId,situacaoCompraItemResultadoNome,dataInclusao,dataAtualizacao,niFornecedor,nomeRazaoSocialFornecedor,tipoPessoa,porteFornecedorId,porteFornecedorNome,naturezaJuridicaId,naturezaJuridicaNome,codigoPais,quantidadeHomologada,valorUnitarioHomologado,valorTotalHomologado,percentualDesconto,paisOrigemProdutoServico.id,paisOrigemProdutoServico.nome,moedaEstrangeira.id,moedaEstrangeira.simbolo,moedaEstrangeira.nome,timezoneCotacaoMoedaEstrangeira,valorNominalMoedaEstrangeira,dataCotacaoMoedaEstrangeira,aplicacaoMargemPreferencia,amparoLegalMargemPreferencia.id,amparoLegalMargemPreferencia.nome,amparoLegalMargemPreferencia.descricao,amparoLegalMargemPreferencia.statusAtivo,aplicacaoBeneficioMeEpp,aplicacaoCriterioDesempate,amparoLegalCriterioDesempate.id,amparoLegalCriterioDesempate.nome,amparoLegalCriterioDesempate.descricao,amparoLegalCriterioDesempate.statusAtivo,indicadorSubcontratacao,ordemClassificacaoSrp,dataResultado,dataCancelamento,motivoCancelamento,moedaEstrangeira,amparoLegalMargemPreferencia,amparoLegalCriterioDesempate,paisOrigemProdutoServico,dataResultado_ocds
08338873000110-1-000005/2025,2,https://pncp.gov.br/api/pncp/v1/orgaos/08338873000110/compras/2025/5/itens/2/resultados,1,1,Informado,2025-04-16T09:11:48,2025-04-16T09:11:48,20498149000150,AGV COMERCIO VAREJISTA DE EMBALAGENS LTDA,PJ,1,ME,,,BRA,35.0,29.9,1046.5,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778300000108-1-000049/2024,3,https://pncp.gov.br/api/pncp/v1/orgaos/08778300000108/compras/2024/49/itens/3/resultados,1,1,Informado,2025-04-17T09:03:23,2025-04-17T09:03:23,34387726000140,SMART COMERCIO E SERVICOS LTDA,PJ,1,ME,,,BRA,40.0,10.15,406.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001218/2024,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1218/itens/1/resultados,1,1,Informado,2025-04-24T09:08:36,2025-04-24T09:08:36,44734671002286,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,PJ,3,Demais,,,BRA,10800.0,3.3,35640.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001218/2024,2,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1218/itens/2/resultados,1,1,Informado,2025-04-24T09:08:41,2025-04-24T09:08:41,15218561000139,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",PJ,3,Demais,,,BRA,270.0,2.66,718.2,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001218/2024,3,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1218/itens/3/resultados,1,1,Informado,2025-04-24T09:08:47,2025-04-24T09:08:47,06628333000146,FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,PJ,3,Demais,,,BRA,19500.0,1.0,19500.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001218/2024,4,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1218/itens/4/resultados,1,1,Informado,2025-04-24T09:08:51,2025-04-24T09:08:51,08674752000140,CIRURGICA MONTEBELLO LTDA,PJ,3,Demais,,,BRA,450.0,1.84,828.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001218/2024,5,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1218/itens/5/resultados,1,1,Informado,2025-04-24T09:08:56,2025-04-24T09:08:56,34523353000198, AGILE DISTRIBUIDORA LTDA,PJ,2,EPP,,,BRA,19500.0,1.3,25350.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001218/2024,6,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1218/itens/6/resultados,1,1,Informado,2025-04-24T09:09:01,2025-04-24T09:09:01,08674752000140,CIRURGICA MONTEBELLO LTDA,PJ,3,Demais,,,BRA,19800.0,0.14,2772.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001218/2024,7,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1218/itens/7/resultados,1,1,Informado,2025-04-24T09:09:05,2025-04-24T09:09:05,06628333000146,FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,PJ,3,Demais,,,BRA,108000.0,0.8,86400.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001218/2024,8,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1218/itens/8/resultados,1,1,Informado,2025-04-24T09:09:10,2025-04-24T09:09:10,06628333000146,FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,PJ,3,Demais,,,BRA,900.0,1.1,990.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001218/2024,9,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1218/itens/9/resultados,1,1,Informado,2025-04-24T09:09:16,2025-04-24T09:09:16,35959514000153,TOLESUL DISTRIBUIDORA DE MEDICAMENTOS LTDA,PJ,1,ME,,,BRA,4350.0,3.26,14181.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001218/2024,10,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1218/itens/10/resultados,1,1,Informado,2025-04-24T09:09:20,2025-04-24T09:09:20,08674752000140,CIRURGICA MONTEBELLO LTDA,PJ,3,Demais,,,BRA,6750.0,4.6,31050.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000198/2025,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/198/itens/1/resultados,1,1,Informado,2025-04-26T09:03:46,2025-04-26T09:03:46,03149182000155,CLINUTRI LTDA.,PJ,3,Demais,,,BRA,16000.0,1.7,27200.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000198/2025,2,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/198/itens/2/resultados,1,1,Informado,2025-04-26T09:03:49,2025-04-26T09:03:49,03149182000155,CLINUTRI LTDA.,PJ,3,Demais,,,BRA,75000.0,0.45,33750.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000202/2025,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/202/itens/1/resultados,1,1,Informado,2025-04-26T09:05:41,2025-04-26T09:05:41,15218561000139,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",PJ,3,Demais,,,BRA,100.0,201.0,20100.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001220/2024,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1220/itens/1/resultados,1,1,Informado,2025-04-30T09:04:11,2025-04-30T09:04:11,44734671002286,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,PJ,3,Demais,,,BRA,1800.0,0.21,378.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001220/2024,2,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1220/itens/2/resultados,1,1,Informado,2025-04-30T09:04:16,2025-04-30T09:04:16,05750248000193,MEDICA HOSPITALAR COMERCIO E REPRESENTACOES LTDA,PJ,3,Demais,,,BRA,300.0,0.26,78.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001220/2024,3,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1220/itens/3/resultados,1,1,Informado,2025-04-30T09:04:21,2025-04-30T09:04:21,44734671002286,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,PJ,3,Demais,,,BRA,300.0,2.4,720.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001220/2024,5,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1220/itens/5/resultados,1,1,Informado,2025-04-30T09:04:26,2025-04-30T09:04:26,08778201000126,DROGAFONTE LTDA,PJ,3,Demais,,,BRA,3600.0,0.28,1008.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001220/2024,6,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1220/itens/6/resultados,1,1,Informado,2025-04-30T09:04:30,2025-04-30T09:04:30,08778201000126,DROGAFONTE LTDA,PJ,3,Demais,,,BRA,180.0,7.6,1368.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001220/2024,7,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1220/itens/7/resultados,1,1,Informado,2025-04-30T09:04:35,2025-04-30T09:04:35,35959514000153,TOLESUL DISTRIBUIDORA DE MEDICAMENTOS LTDA,PJ,1,ME,,,BRA,800.0,1.69,1352.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001220/2024,8,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1220/itens/8/resultados,1,1,Informado,2025-04-30T09:04:39,2025-04-30T09:04:39,44734671002286,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,PJ,3,Demais,,,BRA,1000.0,0.16,160.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001220/2024,9,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1220/itens/9/resultados,1,1,Informado,2025-04-30T09:04:43,2025-04-30T09:04:43,44734671002286,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,PJ,3,Demais,,,BRA,1000.0,0.13,130.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001220/2024,10,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1220/itens/10/resultados,1,1,Informado,2025-04-30T09:04:47,2025-04-30T09:04:47,08778201000126,DROGAFONTE LTDA,PJ,3,Demais,,,BRA,1400.0,1.48,2072.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
